Keyword,TEDLIUM_SampleID,TEDLIUM_SET,MSWC_AudioID
like,30291,train,like/common_voice_en_660686.opus
because,30292,train,because/common_voice_en_20735805.opus
was,30293,train,was/common_voice_en_541062.opus
can,30294,train,can/common_voice_en_18726320.opus
riggs,30295,train,riggs/common_voice_en_20442580.opus
and,30296,train,and/common_voice_en_21941016.opus
dad,30297,train,dad/common_voice_en_19942467.opus
correct,30298,train,correct/common_voice_en_22043186.opus
about,30299,train,about/common_voice_en_637398.opus
was,30300,train,was/common_voice_en_103365.opus
title,30301,train,title/common_voice_en_20047693.opus
and,30302,train,and/common_voice_en_19592398.opus
signed,30303,train,signed/common_voice_en_20091923.opus
place,30304,train,place/common_voice_en_19804994.opus
any,30305,train,any/common_voice_en_18930060.opus
her,30306,train,her/common_voice_en_54289.opus
under,30307,train,under/common_voice_en_21838522.opus
that,30308,train,that/common_voice_en_534880.opus
generation,30309,train,generation/common_voice_en_19950036.opus
was,30310,train,was/common_voice_en_18466895.opus
any,30311,train,any/common_voice_en_19873837.opus
given,30312,train,given/common_voice_en_19737460.opus
either,30313,train,either/common_voice_en_39449.opus
changed,30314,train,changed/common_voice_en_147572.opus
the,30315,train,the/common_voice_en_19816075.opus
and,30316,train,and/common_voice_en_20048826.opus
some,30317,train,some/common_voice_en_672125.opus
you,30318,train,you/common_voice_en_17755262.opus
realize,30319,train,realize/common_voice_en_522460.opus
come,30320,train,come/common_voice_en_170418.opus
and,30321,train,and/common_voice_en_44596.opus
and,30322,train,and/common_voice_en_603766.opus
twelve,30323,train,twelve/common_voice_en_22405516.opus
when,30324,train,when/common_voice_en_32969.opus
daughters,30325,train,daughters/common_voice_en_22143373.opus
out,30326,train,out/common_voice_en_17298082.opus
experienced,30327,train,experienced/common_voice_en_20839741.opus
equality,30328,train,equality/common_voice_en_19743142.opus
have,30329,train,have/common_voice_en_18975504.opus
before,30330,train,before/common_voice_en_262971.opus
legacy,30331,train,legacy/common_voice_en_19327171.opus
equal,30332,train,equal/common_voice_en_21753068__2.opus
with,30333,train,with/common_voice_en_18482447.opus
twelve,30334,train,twelve/common_voice_en_20406094.opus
that,30335,train,that/common_voice_en_560224.opus
not,30336,train,not/common_voice_en_20076775.opus
old,30337,train,old/common_voice_en_219990.opus
and,30338,train,and/common_voice_en_19635130.opus
and,30339,train,and/common_voice_en_488915.opus
also,30340,train,also/common_voice_en_21955982.opus
wore,30341,train,wore/common_voice_en_20297025.opus
brain,30342,train,brain/common_voice_en_560033.opus
and,30343,train,and/common_voice_en_19648663.opus
would,30344,train,would/common_voice_en_21138962.opus
this,30345,train,this/common_voice_en_20992976.opus
and,30346,train,and/common_voice_en_21999969.opus
you,30347,train,you/common_voice_en_60204.opus
few,30348,train,few/common_voice_en_20292253.opus
promised,30349,train,promised/common_voice_en_627917.opus
people,30350,train,people/common_voice_en_20511099.opus
had,30351,train,had/common_voice_en_130645.opus
have,30352,train,have/common_voice_en_19842363.opus
coming,30353,train,coming/common_voice_en_697599.opus
you,30354,train,you/common_voice_en_619717.opus
other,30355,train,other/common_voice_en_21111318.opus
can,30356,train,can/common_voice_en_137080.opus
billie,30357,train,billie/common_voice_en_21764543.opus
about,30358,train,about/common_voice_en_18420397.opus
you're,30359,train,you’re/common_voice_en_18472343.opus
and,30360,train,and/common_voice_en_18994500.opus
trying,30361,train,trying/common_voice_en_80088.opus
their,30362,train,their/common_voice_en_21973183.opus
gets,30363,train,gets/common_voice_en_191562.opus
hair,30364,train,hair/common_voice_en_18878787.opus
six,30365,train,six/common_voice_en_18097005.opus
that,30366,train,that/common_voice_en_521485.opus
poor,30367,train,poor/common_voice_en_19967137.opus
man,30368,train,man/common_voice_en_639595.opus
not,30369,train,not/common_voice_en_574033.opus
for,30370,train,for/common_voice_en_190549.opus
wish,30371,train,wish/common_voice_en_17794154__2.opus
twenty,30372,train,twenty/common_voice_en_17417298.opus
mean,30373,train,mean/common_voice_en_106717.opus
like,30374,train,like/common_voice_en_614428.opus
totally,30375,train,totally/common_voice_en_20704974.opus
yourself,30376,train,yourself/common_voice_en_18075690.opus
first,30377,train,first/common_voice_en_157932.opus
authentic,30378,train,authentic/common_voice_en_18717521.opus
equal,30379,train,equal/common_voice_en_18697537.opus
had,30380,train,had/common_voice_en_624730.opus
days,30381,train,days/common_voice_en_59273.opus
wanted,30382,train,wanted/common_voice_en_17666546.opus
and,30383,train,and/common_voice_en_62245.opus
anymore,30384,train,anymore/common_voice_en_532048.opus
connection,30385,train,connection/common_voice_en_21843238.opus
want,30386,train,want/common_voice_en_172814.opus
compared,30387,train,compared/common_voice_en_21320203.opus
growing,30388,train,growing/common_voice_en_554687.opus
what,30389,train,what/common_voice_en_492661.opus
help,30390,train,help/common_voice_en_17956077.opus
have,30391,train,have/common_voice_en_17256088.opus
and,30392,train,and/common_voice_en_554370.opus
and,30393,train,and/common_voice_en_41114.opus
the,30394,train,the/common_voice_en_19779503.opus
goes,30395,train,goes/common_voice_en_18758399.opus
i'm,30396,train,i’m/common_voice_en_18594999.opus
both,30397,train,both/common_voice_en_20873132.opus
because,30398,train,because/common_voice_en_666557.opus
fact,30399,train,fact/common_voice_en_549920.opus
the,30400,train,the/common_voice_en_655322.opus
the,30401,train,the/common_voice_en_20828462__2.opus
and,30402,train,and/common_voice_en_17914423.opus
have,30403,train,have/common_voice_en_198780.opus
you,30404,train,you/common_voice_en_605158.opus
know,30405,train,know/common_voice_en_17247789.opus
that,30406,train,that/common_voice_en_633261.opus
has,30407,train,has/common_voice_en_75423.opus
but,30408,train,but/common_voice_en_58508.opus
hearts,30409,train,hearts/common_voice_en_40070.opus
morning,30410,train,morning/common_voice_en_557596.opus
new,30411,train,new/common_voice_en_20760632.opus
motivated,30412,train,motivated/common_voice_en_486240.opus
and,30413,train,and/common_voice_en_20026126__2.opus
ted,30414,train,ted/common_voice_en_22063688.opus
listen,30415,train,listen/common_voice_en_65498.opus
figures,30416,train,figures/common_voice_en_490176.opus
who,30417,train,who/common_voice_en_30388.opus
somebody,30418,train,somebody/common_voice_en_17266562.opus
all,30419,train,all/common_voice_en_385589.opus
continue,30420,train,continue/common_voice_en_681487.opus
keep,30421,train,keep/common_voice_en_646627.opus
you,30422,train,you/common_voice_en_566887.opus
single,30423,train,single/common_voice_en_20237258.opus
your,30424,train,your/common_voice_en_18643939.opus
you,30425,train,you/common_voice_en_172580.opus
unnecessary,30426,train,unnecessary/common_voice_en_22085927.opus
poet,30427,train,poet/common_voice_en_516752.opus
that,30428,train,that/common_voice_en_185734.opus
it's,30429,train,it’s/common_voice_en_664825.opus
walter,30430,train,walter/common_voice_en_22324779.opus
sundance,30431,train,sundance/common_voice_en_19026060.opus
them,30432,train,them/common_voice_en_613511.opus
alone,30433,train,alone/common_voice_en_604983.opus
poems,30434,train,poems/common_voice_en_19123436.opus
already,30435,train,already/common_voice_en_648660.opus
music,30436,train,music/common_voice_en_19868819.opus
you're,30437,train,you’re/common_voice_en_18438555.opus
page,30438,train,page/common_voice_en_22301864.opus
like,30439,train,like/common_voice_en_498004.opus
think,30440,train,think/common_voice_en_96365.opus
imagination,30441,train,imagination/common_voice_en_3152032.opus
muse,30442,train,muse/common_voice_en_19886722.opus
its,30443,train,its/common_voice_en_19579324.opus
poetry,30444,train,poetry/common_voice_en_20048595.opus
billboards,30445,train,billboards/common_voice_en_547269.opus
laureate,30446,train,laureate/common_voice_en_20003503.opus
it's,30447,train,it’s/common_voice_en_19241346.opus
channel,30448,train,channel/common_voice_en_19721765.opus
and,30449,train,and/common_voice_en_19651652.opus
box,30450,train,box/common_voice_en_531469.opus
have,30451,train,have/common_voice_en_20050371.opus
deploy,30452,train,deploy/common_voice_en_18732053.opus
were,30453,train,were/common_voice_en_17811727.opus
the,30454,train,the/common_voice_en_649913.opus
little,30455,train,little/common_voice_en_195622.opus
process,30456,train,process/common_voice_en_20351843.opus
moves,30457,train,moves/common_voice_en_22007730.opus
like,30458,train,like/common_voice_en_670389.opus
sleeve,30459,train,sleeve/common_voice_en_21974487.opus
green,30460,train,green/common_voice_en_17982747.opus
has,30461,train,has/common_voice_en_19725508.opus
the,30462,train,the/common_voice_en_20066358.opus
tomorrow,30463,train,tomorrow/common_voice_en_490207.opus
more,30464,train,more/common_voice_en_630089.opus
imagine,30465,train,imagine/common_voice_en_506678.opus
city,30466,train,city/common_voice_en_20532240.opus
writing,30467,train,writing/common_voice_en_19351962.opus
for,30468,train,for/common_voice_en_19783837.opus
came,30469,train,came/common_voice_en_477924.opus
writing,30470,train,writing/common_voice_en_22368116.opus
both,30471,train,both/common_voice_en_19248842.opus
that,30472,train,that/common_voice_en_540856.opus
evidence,30473,train,evidence/common_voice_en_19703901.opus
also,30474,train,also/common_voice_en_18858981.opus
saying,30475,train,saying/common_voice_en_20228118.opus
eats,30476,train,eats/common_voice_en_20907763.opus
legs,30477,train,legs/common_voice_en_22319515.opus
tiny,30478,train,tiny/common_voice_en_18322440.opus
woman,30479,train,woman/common_voice_en_491834.opus
but,30480,train,but/common_voice_en_17360195.opus
then,30481,train,then/common_voice_en_151.opus
like,30482,train,like/common_voice_en_17262914.opus
from,30483,train,from/common_voice_en_625585.opus
vivid,30484,train,vivid/common_voice_en_19734719.opus
there,30485,train,there/common_voice_en_659488.opus
ahead,30486,train,ahead/common_voice_en_18570657.opus
with,30487,train,with/common_voice_en_18512448.opus
movie,30488,train,movie/common_voice_en_582575.opus
the,30489,train,the/common_voice_en_148001.opus
and,30490,train,and/common_voice_en_21236421.opus
that,30491,train,that/common_voice_en_17835236.opus
followed,30492,train,followed/common_voice_en_630101.opus
have,30493,train,have/common_voice_en_600047.opus
memories,30494,train,memories/common_voice_en_18560137.opus
decided,30495,train,decided/common_voice_en_197104.opus
hemisphere,30496,train,hemisphere/common_voice_en_19579223.opus
nine,30497,train,nine/common_voice_en_22413273.opus
away,30498,train,away/common_voice_en_699901.opus
tip,30499,train,tip/common_voice_en_21620074.opus
has,30500,train,has/common_voice_en_19605810.opus
recall,30501,train,recall/common_voice_en_21703003.opus
join,30502,train,join/common_voice_en_20026960.opus
how,30503,train,how/common_voice_en_18541235.opus
middle,30504,train,middle/common_voice_en_19644388.opus
look,30505,train,look/common_voice_en_18660390.opus
the,30506,train,the/common_voice_en_73910__2.opus
college,30507,train,college/common_voice_en_19033239.opus
new,30508,train,new/common_voice_en_21968022.opus
the,30509,train,the/common_voice_en_658513.opus
getting,30510,train,getting/common_voice_en_18056934.opus
fishing,30511,train,fishing/common_voice_en_18804520.opus
way,30512,train,way/common_voice_en_48342.opus
first,30513,train,first/common_voice_en_53714.opus
country,30514,train,country/common_voice_en_600354.opus
never,30515,train,never/common_voice_en_64062.opus
the,30516,train,the/common_voice_en_19957820.opus
the,30517,train,the/common_voice_en_648336.opus
could,30518,train,could/common_voice_en_20092768.opus
single,30519,train,single/common_voice_en_19567758.opus
needles,30520,train,needles/common_voice_en_21943716.opus
beam,30521,train,beam/common_voice_en_598629.opus
for,30522,train,for/common_voice_en_19770520.opus
could,30523,train,could/common_voice_en_598408.opus
mice,30524,train,mice/common_voice_en_18549814.opus
house,30525,train,house/common_voice_en_19638620.opus
the,30526,train,the/common_voice_en_552112.opus
that,30527,train,that/common_voice_en_633300.opus
down,30528,train,down/common_voice_en_601054.opus
down,30529,train,down/common_voice_en_189049.opus
moving,30530,train,moving/common_voice_en_96683.opus
drugged,30531,train,drugged/common_voice_en_22330515.opus
think,30532,train,think/common_voice_en_625507.opus
eyes,30533,train,eyes/common_voice_en_72393.opus
animated,30534,train,animated/common_voice_en_39487.opus
put,30535,train,put/common_voice_en_614187.opus
mean,30536,train,mean/common_voice_en_19748037.opus
